doc_id,questionID,question_title,question_text,answer_text,original_topic,project_topic,tier,upvotes,ans_len,document_text
cc_0192,687,Keeping secrets from my family,"I have secrets in my mind, and I don't know what to do with them. I don't want to tell my wife and mom because I don't want to hurt them. But I'm not sure how long that I can keep the secret to myself. What should I do? It's becoming annoying and making me anxious. Help me out","It sounds like keeping the secrets has become a problem for you now. There are several things to consider before you make a decision.- You mentioned that you don't want your wife and mom to know because you don't want to hurt them – why would it hurt them? - Is it necessary for them to know this information?- What are the consequences of either telling them the truth or not telling them? (for you and for your wife and mom).- Once you have considered these, think of what you would tell your friend if they were in your exact situation?- Also, if your wife or mom were in your situation right now, what do you think they would do themselves?- If your wife and mom were in this situation, how would you feel? Would you want to know the secrets?- How has keeping these secrets affected your own mental and physical health?Once you have looked at the problem from all angles, you will be able to better make a decision on whether it is right to tell them or not.",family-conflict,marriage,2,1,962,"Question Title: Keeping secrets from my family

Question: I have secrets in my mind, and I don't know what to do with them. I don't want to tell my wife and mom because I don't want to hurt them. But I'm not sure how long that I can keep the secret to myself. What should I do? It's becoming annoying and making me anxious. Help me out

Therapist Answer: It sounds like keeping the secrets has become a problem for you now. There are several things to consider before you make a decision.- You mentioned that you don't want your wife and mom to know because you don't want to hurt them – why would it hurt them? - Is it necessary for them to know this information?- What are the consequences of either telling them the truth or not telling them? (for you and for your wife and mom).- Once you have considered these, think of what you would tell your friend if they were in your exact situation?- Also, if your wife or mom were in your situation right now, what do you think they would do themselves?- If your wife and mom were in this situation, how would you feel? Would you want to know the secrets?- How has keeping these secrets affected your own mental and physical health?Once you have looked at the problem from all angles, you will be able to better make a decision on whether it is right to tell them or not."
cc_0193,688,How do I get my husband to listen to me?,"I'm always listening to my husband, but it feels like he never listens to me.    How do I get my husband to listen to me instead of me listening to him all the time?","This brings back when I was doing internship with Dr. Gray as a online coach.  Although I may not agree with a lot of the things he did he has updated his techniques a lot these days.  FYI I kind of one of those interns back then who suggested because I know what I was dealing with during war time with military and my own marriage it wasn't his experience.  Cause it is the energy pattern the way your environment   IT is 101 basic communications and you will still maybe have those men who love to hear themselves talk and if you even try to talk they tell you to "" shut up"" which is abusive and that is another issue.  But like being hearing impaired or speaking german.  You need a translator or a tool to help or you need to try and learn sign language or speak german Right.  LOL.  Its frustrating.   Men only listen with one side of the brain ( work on that fellas ) women both sides.   You might think "" is there something wrong with me"" It is not You its the delivery.   I was around a lot of men with military.  Many of their things about their pet peeve in a trusting intimate type relationship like marriage. Is "" women complain and nagg to much""  and women say.... "" but he doesn't do things""  Right?  LOL.  "" I am right and I am better""  But if you complain and nagg at a man too much he isn't going to listen.   Trust me  my cats are the same way.  Like calling them and they ignore me LOL.  ITs conditioning probaly he picked it up from his parents and so on....  What he is doing is detaching that is how he deals with it.  "" so you think he isn't listening to you""  Roles today are different men and women are conscious relationships not like the old days we are dealing with both male and female sides.  Empowered.  You need to suppress your male side come back to your feminine not to go into him but him go into you.  I have a book "" get your love life running""  coming back to your feminine side.",marriage,marriage,2,2,1919,"Question Title: How do I get my husband to listen to me?

Question: I'm always listening to my husband, but it feels like he never listens to me.    How do I get my husband to listen to me instead of me listening to him all the time?

Therapist Answer: This brings back when I was doing internship with Dr. Gray as a online coach.  Although I may not agree with a lot of the things he did he has updated his techniques a lot these days.  FYI I kind of one of those interns back then who suggested because I know what I was dealing with during war time with military and my own marriage it wasn't his experience.  Cause it is the energy pattern the way your environment   IT is 101 basic communications and you will still maybe have those men who love to hear themselves talk and if you even try to talk they tell you to "" shut up"" which is abusive and that is another issue.  But like being hearing impaired or speaking german.  You need a translator or a tool to help or you need to try and learn sign language or speak german Right.  LOL.  Its frustrating.   Men only listen with one side of the brain ( work on that fellas ) women both sides.   You might think "" is there something wrong with me"" It is not You its the delivery.   I was around a lot of men with military.  Many of their things about their pet peeve in a trusting intimate type relationship like marriage. Is "" women complain and nagg to much""  and women say.... "" but he doesn't do things""  Right?  LOL.  "" I am right and I am better""  But if you complain and nagg at a man too much he isn't going to listen.   Trust me  my cats are the same way.  Like calling them and they ignore me LOL.  ITs conditioning probaly he picked it up from his parents and so on....  What he is doing is detaching that is how he deals with it.  "" so you think he isn't listening to you""  Roles today are different men and women are conscious relationships not like the old days we are dealing with both male and female sides.  Empowered.  You need to suppress your male side come back to your feminine not to go into him but him go into you.  I have a book "" get your love life running""  coming back to your feminine side."
cc_0194,689,Why does my husband like dressing as a female in our bedroom?,"He wants to wear makeup and heels. He even tucks his penis away to resemble a vagina. He wants me to wear a strap on and have anal sex with him. I have tried this for him, but I don’t like it and have told him so. He keeps making comments about it and says he can't live without it.","Depending on your own sexual history and what you grew up expecting to be ""normal"" in the bedroom, I can easily imagine that this came as quite a shock to you!  It DOESN'T necessarily mean, however that your husband is: gay, bisexual transgender, or even necessarily a cross-dresser etc. unless he has already told you so. I agree with the other poster who recommended you try and ask him more questions with an open and curious attitude and see if he might be open to explaining more with you. That being said, what we also know from research is that frequently what turns us on isn't always what we identify as.  Lots of people have fantasies or even sexual behaviors they may enjoy from time to time without considering themselves to be a part of any label or subculture. For example, many women are okay with having their hair pulled or bottom spanked during a particular rowdy sexual encounter but certainly don't consider themselves kinky, submissive, or anything else.  It could be that your husband enjoys pretending/ fantasizing that he is something completely different in the bedroom from time to time from what most other see him as outside in the corporate world or in other roles he plays as husband, father, son, friend etc.  Many of my kink clients are drawn to their particular fetish simply because it's the opposite of what their life typically entails (e.g., a high profile CEO who is always responsible for making the decisions enjoys being at ""the mercy"" of someone else once a week). Each of us has a sexual script - a blueprint if you will of what we like and don't like in the bedroom and also what we have each come to see as being ""normal.""  It's also an internal guideline for how we each define our role in sexual expression, sexual orientation, sexual behaviors, sexual desires, and how big a part our sexual identity plays in our everyday lives (Gagnon & Simon, 1973).You've been clued into the fact that your husbands greatly differs from yours on the surface level at the moment. ALL of us are sexual beings yet none of us is exactly identical to one another in our sexual definitions and script expectations. It's like our own sex fingerprint. In my role as a couples counselor, I often help partners become aware of their own sexual script and explore where it overlaps their partners and where it may always differ.  If a couple is able to successfully navigate formulating a plan for both to feel validated and sexually satisfied, the relationship thrives. Most counselors would agree that a healthy script includes:Both partners taking ownership for the couple's sexual experiences.Both partners learning to communicate openly and honestly about their feelings.Both partners learning to meet one another's - needs, desires, and wishes while making sure his/her own needs are being met.If ""pegging"" your husband as it's called is a hard and fast no for you, that will likely need to be respected as it may be too far off your own sexual script.  However, if your husband is for sure absolutely adamant about ""needing"" to dress in a female fashion and/or be anally penetrated, you may seek professional counseling to help navigate how both of you will come to an agreement about fulfilling these desires in a way that doesn't hurt either one of you or the marriage.My warmest wishes to you both!",marriage,marriage,2,4,3331,"Question Title: Why does my husband like dressing as a female in our bedroom?

Question: He wants to wear makeup and heels. He even tucks his penis away to resemble a vagina. He wants me to wear a strap on and have anal sex with him. I have tried this for him, but I don’t like it and have told him so. He keeps making comments about it and says he can't live without it.

Therapist Answer: Depending on your own sexual history and what you grew up expecting to be ""normal"" in the bedroom, I can easily imagine that this came as quite a shock to you!  It DOESN'T necessarily mean, however that your husband is: gay, bisexual transgender, or even necessarily a cross-dresser etc. unless he has already told you so. I agree with the other poster who recommended you try and ask him more questions with an open and curious attitude and see if he might be open to explaining more with you. That being said, what we also know from research is that frequently what turns us on isn't always what we identify as.  Lots of people have fantasies or even sexual behaviors they may enjoy from time to time without considering themselves to be a part of any label or subculture. For example, many women are okay with having their hair pulled or bottom spanked during a particular rowdy sexual encounter but certainly don't consider themselves kinky, submissive, or anything else.  It could be that your husband enjoys pretending/ fantasizing that he is something completely different in the bedroom from time to time from what most other see him as outside in the corporate world or in other roles he plays as husband, father, son, friend etc.  Many of my kink clients are drawn to their particular fetish simply because it's the opposite of what their life typically entails (e.g., a high profile CEO who is always responsible for making the decisions enjoys being at ""the mercy"" of someone else once a week). Each of us has a sexual script - a blueprint if you will of what we like and don't like in the bedroom and also what we have each come to see as being ""normal.""  It's also an internal guideline for how we each define our role in sexual expression, sexual orientation, sexual behaviors, sexual desires, and how big a part our sexual identity plays in our everyday lives (Gagnon & Simon, 1973).You've been clued into the fact that your husbands greatly differs from yours on the surface level at the moment. ALL of us are sexual beings yet none of us is exactly identical to one another in our sexual definitions and script expectations. It's like our own sex fingerprint. In my role as a couples counselor, I often help partners become aware of their own sexual script and explore where it overlaps their partners and where it may always differ.  If a couple is able to successfully navigate formulating a plan for both to feel validated and sexually satisfied, the relationship thrives. Most counselors would agree that a healthy script includes:Both partners taking ownership for the couple's sexual experiences.Both partners learning to communicate openly and honestly about their feelings.Both partners learning to meet one another's - needs, desires, and wishes while making sure his/her own needs are being met.If ""pegging"" your husband as it's called is a hard and fast no for you, that will likely need to be respected as it may be too far off your own sexual script.  However, if your husband is for sure absolutely adamant about ""needing"" to dress in a female fashion and/or be anally penetrated, you may seek professional counseling to help navigate how both of you will come to an agreement about fulfilling these desires in a way that doesn't hurt either one of you or the marriage.My warmest wishes to you both!"
cc_0195,690,I don't feel a connection to my husband anymore,I'm feeling different towards my husband. I feel I am growing from the relationship. I have been with my husband for six years and married for almost five. I just don't feel that connection anymore. I feel nothing. I don't know why or if I'm just being irrational.,"Lacey, I'm SO glad you wrote. Thousands of people are having this same feeling right now. I'm glad you're paying attention to it. When you first meet someone, there are all kinds of sparkly feelings and you both do and say lots of things to cement the attachment and create deep intimacy and connection. Then what happens is because we have that connection established, we instinctively cut back on those loving behaviours because we don't have to work hard to earn their love anymore. That sparkly feeling typically lasts a few years (long enough to procreate and keep the human race going), and then it wears off a bit, and you end up looking at each other thinking ""how come I don't feel the same anymore?""Mostly (not always, and I'll get to that in a minute) all that this means is you've stopped doing all those loving things you used to do! It's as though you filled the car with gas, you've run out of gas now, and you're forgetting to put more in!The first clear solution to this feeling is to bring back more of your own loving behaviours that you've cut back on. Act lovingly, and you will likely regain those feelings. Talk to your partner about this. It's okay to say ""do you remember we used to do X,Y and Z? Can we do that again? Can I get more of the foot rubs you used to give me?"" Ask for what you want (instead of complaining). What are your 'love languages'? What are your partner's? Marriages need to be fed. It's that simple. Many things get in the way...children, jobs, but mostly complacency. Get active with your love!Okay, now, you might read this and think ""that's not what's happening"". That's a cue to talk to someone, like a therapist, about your feelings. People do grow and change and sometimes relationships don't fit anymore. But these are huge decisions, not to be made lightly. I wish you happiness.",marriage,marriage,2,4,1834,"Question Title: I don't feel a connection to my husband anymore

Question: I'm feeling different towards my husband. I feel I am growing from the relationship. I have been with my husband for six years and married for almost five. I just don't feel that connection anymore. I feel nothing. I don't know why or if I'm just being irrational.

Therapist Answer: Lacey, I'm SO glad you wrote. Thousands of people are having this same feeling right now. I'm glad you're paying attention to it. When you first meet someone, there are all kinds of sparkly feelings and you both do and say lots of things to cement the attachment and create deep intimacy and connection. Then what happens is because we have that connection established, we instinctively cut back on those loving behaviours because we don't have to work hard to earn their love anymore. That sparkly feeling typically lasts a few years (long enough to procreate and keep the human race going), and then it wears off a bit, and you end up looking at each other thinking ""how come I don't feel the same anymore?""Mostly (not always, and I'll get to that in a minute) all that this means is you've stopped doing all those loving things you used to do! It's as though you filled the car with gas, you've run out of gas now, and you're forgetting to put more in!The first clear solution to this feeling is to bring back more of your own loving behaviours that you've cut back on. Act lovingly, and you will likely regain those feelings. Talk to your partner about this. It's okay to say ""do you remember we used to do X,Y and Z? Can we do that again? Can I get more of the foot rubs you used to give me?"" Ask for what you want (instead of complaining). What are your 'love languages'? What are your partner's? Marriages need to be fed. It's that simple. Many things get in the way...children, jobs, but mostly complacency. Get active with your love!Okay, now, you might read this and think ""that's not what's happening"". That's a cue to talk to someone, like a therapist, about your feelings. People do grow and change and sometimes relationships don't fit anymore. But these are huge decisions, not to be made lightly. I wish you happiness."
cc_0196,691,I'm disgusted by my own fetish,"I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don’t want to because it disgusts me. How can I stop wanting it, or should I just give into it and do it? I’ve been struggling for years with this. It won’t go away. By the way, I am in my mid 30s and my wife is in her mid 40s.","Try to understand your own ambivalence to having your wish fulfilled.Since you and your wife are in a relationship, the sex she will have with another man will affect emotions in both you and your wife.I suggest you and her prepare emotionally before you both go ahead with the sexual arrangement,By anticipating any jealousy or feeling helpless or out of control, or in control, since it's your wish being fulfilled, all the feelings you and her are able to expect, you'll be more prepared for the actual emotions from the episode, which may also resolve your conflicted feelings about creating the event.There are a lot of unknowns in the situation you're considering.  Having your partner, who will be key in satisfying your sex wish, be active in understanding these unknowns, is a good way of keeping your relationship strong overall.",marriage,trust,2,2,839,"Question Title: I'm disgusted by my own fetish

Question: I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don’t want to because it disgusts me. How can I stop wanting it, or should I just give into it and do it? I’ve been struggling for years with this. It won’t go away. By the way, I am in my mid 30s and my wife is in her mid 40s.

Therapist Answer: Try to understand your own ambivalence to having your wish fulfilled.Since you and your wife are in a relationship, the sex she will have with another man will affect emotions in both you and your wife.I suggest you and her prepare emotionally before you both go ahead with the sexual arrangement,By anticipating any jealousy or feeling helpless or out of control, or in control, since it's your wish being fulfilled, all the feelings you and her are able to expect, you'll be more prepared for the actual emotions from the episode, which may also resolve your conflicted feelings about creating the event.There are a lot of unknowns in the situation you're considering.  Having your partner, who will be key in satisfying your sex wish, be active in understanding these unknowns, is a good way of keeping your relationship strong overall."
cc_0197,694,My husband yells “enough” when I tell him he needs to change,"That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that I got all the things he needs to bake a pie. Another example is when he opens the front door, the dog runs out if he doesn't pick him up. Over and over again, he lets the dog run out, and I am afraid he will get hit by a car.","I empathize with your feeling ""crazy"" hearing your husband yell ""enough"" in response to you wanting to make a point to him.When the immediate situation has calmed down,  have you ever told him that this upsets you?  Is it possible he simply is not aware that you feel upset by how he talks to you?Keep in mind too that what you believe your husband must change, may not agree with his opinion on what he needs to change.A helpful starting place for the two of you to discuss once the immediate situation has calmed down, is what you each feel would have been a reasonable way of handling the situation that just happened.By learning more about how the other person thinks and feels, it will be easier to know what to expect form each other.Even if you disagree about what is best, knowing that there are differences between you may make living with them easier to accept, or at least not be surprised and startled by them.Sending good luck to both of you!",marriage,marriage,2,2,955,"Question Title: My husband yells “enough” when I tell him he needs to change

Question: That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that I got all the things he needs to bake a pie. Another example is when he opens the front door, the dog runs out if he doesn't pick him up. Over and over again, he lets the dog run out, and I am afraid he will get hit by a car.

Therapist Answer: I empathize with your feeling ""crazy"" hearing your husband yell ""enough"" in response to you wanting to make a point to him.When the immediate situation has calmed down,  have you ever told him that this upsets you?  Is it possible he simply is not aware that you feel upset by how he talks to you?Keep in mind too that what you believe your husband must change, may not agree with his opinion on what he needs to change.A helpful starting place for the two of you to discuss once the immediate situation has calmed down, is what you each feel would have been a reasonable way of handling the situation that just happened.By learning more about how the other person thinks and feels, it will be easier to know what to expect form each other.Even if you disagree about what is best, knowing that there are differences between you may make living with them easier to accept, or at least not be surprised and startled by them.Sending good luck to both of you!"
cc_0198,695,Is my marriage worth saving?,All we do is argue. We never agree on anything.,"For how long has the arguing been occurring and does it relate to a specific incident or circumstance in your relationship?Arguing due to temporary stress and feeling lost or uncertain, is different than the two of you rarely agree on what foods to buy at the grocery store.In both temporary or longer term arguing, ask yourself if the points being argued are core principles of yours or matters which you can accept in service to the benefits you feel from the marriage.If your core principles are rejected, you’ve been arguing for an extended amount of time, and the value of the marriage doesn’t outweigh this, then seriously consider if ending the relationship is a better option than to stay in it.",marriage,marriage,2,0,703,"Question Title: Is my marriage worth saving?

Question: All we do is argue. We never agree on anything.

Therapist Answer: For how long has the arguing been occurring and does it relate to a specific incident or circumstance in your relationship?Arguing due to temporary stress and feeling lost or uncertain, is different than the two of you rarely agree on what foods to buy at the grocery store.In both temporary or longer term arguing, ask yourself if the points being argued are core principles of yours or matters which you can accept in service to the benefits you feel from the marriage.If your core principles are rejected, you’ve been arguing for an extended amount of time, and the value of the marriage doesn’t outweigh this, then seriously consider if ending the relationship is a better option than to stay in it."
cc_0199,698,What makes my husband so selfish when it comes to my feelings?,"If I tell him I don't like certain things, he does when it pertains to me. He tells me it's not like that. He never has anything to say about me until I tell him something about himself.","It sounds like there are issues with communication between you and your husband.  Your perceptions of interactions that you are having don't sound like they match up.  It would probably be helpful for you both to work on communicating using ""I"" statements (I feel----when you---).  This is a more effective way of communicating your needs than directly criticizing the other person.  If you work on communicating in new, less critical ways you both may learn more about your spouse's feelings and perspective.",marriage,marriage,2,0,509,"Question Title: What makes my husband so selfish when it comes to my feelings?

Question: If I tell him I don't like certain things, he does when it pertains to me. He tells me it's not like that. He never has anything to say about me until I tell him something about himself.

Therapist Answer: It sounds like there are issues with communication between you and your husband.  Your perceptions of interactions that you are having don't sound like they match up.  It would probably be helpful for you both to work on communicating using ""I"" statements (I feel----when you---).  This is a more effective way of communicating your needs than directly criticizing the other person.  If you work on communicating in new, less critical ways you both may learn more about your spouse's feelings and perspective."
cc_0200,701,How do I deal with my husband being mean to me?,My father is in the hospital and was diagnosed with leukemia. I have been dealing with that all day. My husband keeps getting mad at me for things that I said.,"I don't know how long you have been married, but this might be a time to explain to your husband what you wish he could do for you in this moment. It could be that he is showing that he is getting mad at you because he is worried about you and it is just coming out wrong. Maybe he would be open to an honest discussion?",marriage,marriage,2,0,320,"Question Title: How do I deal with my husband being mean to me?

Question: My father is in the hospital and was diagnosed with leukemia. I have been dealing with that all day. My husband keeps getting mad at me for things that I said.

Therapist Answer: I don't know how long you have been married, but this might be a time to explain to your husband what you wish he could do for you in this moment. It could be that he is showing that he is getting mad at you because he is worried about you and it is just coming out wrong. Maybe he would be open to an honest discussion?"
cc_0201,704,Can my marriage be saved?,"My husband and I have been together since high school. We have been married going on for nearly ten years, and we have three beautiful children. A few weeks ago, my husband decided he need some time apart and moved over to his dad’s for a while. He comes home to see the kids and acts like there is not too much wrong. Can this marriage be saved or is it too late? He said he would go to counseling, so I don't think he has given up.","While it would be impossible for me to say whether your marriage can be saved it sounds like you are both willing to give it a try and to get professional support. With appropriate professional support for your relationship a lot is possible. I'm not familiar with the resources available in Jackson but I'm sure there are some good local couple therapists and there may be some agencies that specialize in couple counselling and family therapy. So often the challenges that we have in relationships result from rather small habits in relating that lead to greater feelings of distress, loneliness, anger and resentment. I commend your willingness to put effort into creating the strong loving relationship that you want for both of your sakes and of course for your children. The following links provides more information regarding common behaviours that predict staying together or separating and also videos and other resources that can help you get started. Wishing you and your family all the best on your journey of healing and discovery.",marriage,marriage,2,2,1044,"Question Title: Can my marriage be saved?

Question: My husband and I have been together since high school. We have been married going on for nearly ten years, and we have three beautiful children. A few weeks ago, my husband decided he need some time apart and moved over to his dad’s for a while. He comes home to see the kids and acts like there is not too much wrong. Can this marriage be saved or is it too late? He said he would go to counseling, so I don't think he has given up.

Therapist Answer: While it would be impossible for me to say whether your marriage can be saved it sounds like you are both willing to give it a try and to get professional support. With appropriate professional support for your relationship a lot is possible. I'm not familiar with the resources available in Jackson but I'm sure there are some good local couple therapists and there may be some agencies that specialize in couple counselling and family therapy. So often the challenges that we have in relationships result from rather small habits in relating that lead to greater feelings of distress, loneliness, anger and resentment. I commend your willingness to put effort into creating the strong loving relationship that you want for both of your sakes and of course for your children. The following links provides more information regarding common behaviours that predict staying together or separating and also videos and other resources that can help you get started. Wishing you and your family all the best on your journey of healing and discovery."
cc_0202,715,How can I ask my boyfriend about who he's texting?,We've been in a long distance relationship for two and a half years. I recently saw his phone and saw the people he texts the most and one of them was a female coworker. I don't know how to approach this situation. How do I ask him about it?.,"I agree with Sherry that in a close intimate relationship, you are entitled to ask questions about his relationship with significant others. These questions help couples to build connection and trust. It's based on the idea that if you reach out to him for whatever reason (support, openess, understanding, empathy), you can count on him and can expect him to be responsive. How he responds to your question will give you an idea whether he helps you to feel more emotionally secure and builds trust or if you feel that you cannot be open with him. If your partner responds in an open and understanding manner, it usually indicates that he cares about your feelings and values your importance. If he responds in a defensive manner, it could mean that he does not like that you are questioning your trust in him or that he has something to hide. Either way, you may wish to explain that building trust is something that is very important to you in a relationship and that talking to him openly helps to foster that. If he continues to be defensive or evasive, then there might be some bigger issues at stake and the two of you may benefit from couples counselling or having a discussion about the values that are important to you in the relationship and how the two of you will go about supporting those values with actions.Dr. Virginia Chowwww.PsychologyResource.ca",relationships,intimacy,2,10,1365,"Question Title: How can I ask my boyfriend about who he's texting?

Question: We've been in a long distance relationship for two and a half years. I recently saw his phone and saw the people he texts the most and one of them was a female coworker. I don't know how to approach this situation. How do I ask him about it?.

Therapist Answer: I agree with Sherry that in a close intimate relationship, you are entitled to ask questions about his relationship with significant others. These questions help couples to build connection and trust. It's based on the idea that if you reach out to him for whatever reason (support, openess, understanding, empathy), you can count on him and can expect him to be responsive. How he responds to your question will give you an idea whether he helps you to feel more emotionally secure and builds trust or if you feel that you cannot be open with him. If your partner responds in an open and understanding manner, it usually indicates that he cares about your feelings and values your importance. If he responds in a defensive manner, it could mean that he does not like that you are questioning your trust in him or that he has something to hide. Either way, you may wish to explain that building trust is something that is very important to you in a relationship and that talking to him openly helps to foster that. If he continues to be defensive or evasive, then there might be some bigger issues at stake and the two of you may benefit from couples counselling or having a discussion about the values that are important to you in the relationship and how the two of you will go about supporting those values with actions.Dr. Virginia Chowwww.PsychologyResource.ca"
cc_0203,717,How can I deal with a “crush” in a relationship?,I’ve been in a long distance relationship with my girlfriend for just over a year. This past week she admitted to me that she has feelings for another guy. She says it’s “just a crush” but I don't know how to cope with it.    How should I deal with this?,"AWW at least she is honest and a "" crush"" is that.  Stay true to who you are and she maybe testing the relationship and feel strained from the distance.  There are ways to communicate to a woman to bring her closer.  💕",relationships,communication,2,5,218,"Question Title: How can I deal with a “crush” in a relationship?

Question: I’ve been in a long distance relationship with my girlfriend for just over a year. This past week she admitted to me that she has feelings for another guy. She says it’s “just a crush” but I don't know how to cope with it.    How should I deal with this?

Therapist Answer: AWW at least she is honest and a "" crush"" is that.  Stay true to who you are and she maybe testing the relationship and feel strained from the distance.  There are ways to communicate to a woman to bring her closer.  💕"
cc_0204,718,How can I be less dependent on my boyfriend?,"My boyfriend and I have been dating for almost 2 years. I've been really sad lately and for the past few months I've realized I'm just way too dependent on him. It makes me really upset to be so dependent on someone else, but I can't help it. I don't even know who I am without him.
   How can I be less dependent on my him?","Dependency doesn't necessarily need to be a negative, as there is a moderate amount that comes with a healthy relationship. I.E., depending on your boyfriend to be emotionally there for you when you have a bad day is a sign of healthy relationship between you. It sounds like your dependency on your boyfriend has gotten to a place that is causing you discomfort and distress. It seems like doing some introspection, reflection, and work on yourself will help you individuate your identity and find yourself as an entity separate from your relationship. This takes effort! We have to spend literal time with ourselves in order to create space for our own identity. Start with a simple exercise like compiling a list of values or core beliefs that you hold and that are important to you, and try to uncover the things that remain both inside and outside your current relationship; the things that you know would exist for you no matter who you're sharing your life with. Follow this by evaluating how much of those values are supported in your life, and how you could align your life more with them and give your energy to the things that are important to your identity. It's okay if they're also important to your relationship, that's how humans work! Doing this work can help you get back in touch with who you authentically are, and allows you to build insight around your needs and boundaries.",relationships,boundaries,2,1,1396,"Question Title: How can I be less dependent on my boyfriend?

Question: My boyfriend and I have been dating for almost 2 years. I've been really sad lately and for the past few months I've realized I'm just way too dependent on him. It makes me really upset to be so dependent on someone else, but I can't help it. I don't even know who I am without him.
   How can I be less dependent on my him?

Therapist Answer: Dependency doesn't necessarily need to be a negative, as there is a moderate amount that comes with a healthy relationship. I.E., depending on your boyfriend to be emotionally there for you when you have a bad day is a sign of healthy relationship between you. It sounds like your dependency on your boyfriend has gotten to a place that is causing you discomfort and distress. It seems like doing some introspection, reflection, and work on yourself will help you individuate your identity and find yourself as an entity separate from your relationship. This takes effort! We have to spend literal time with ourselves in order to create space for our own identity. Start with a simple exercise like compiling a list of values or core beliefs that you hold and that are important to you, and try to uncover the things that remain both inside and outside your current relationship; the things that you know would exist for you no matter who you're sharing your life with. Follow this by evaluating how much of those values are supported in your life, and how you could align your life more with them and give your energy to the things that are important to your identity. It's okay if they're also important to your relationship, that's how humans work! Doing this work can help you get back in touch with who you authentically are, and allows you to build insight around your needs and boundaries."
cc_0205,722,How can I keep a long distance relationship going?,"We weren't long distance until he joined the military. I love him and I know he loves, me but it's complicated. He said he's not going to find someone else, but I'm afraid. How do I keep our relationship going?","Hello. You are asking a very good question about how to sustain a long-distance relationship. Although maintaining a long-distance relationship has its challenges, with the proper communication, commitment, and understanding, many long-distance couples are able to thrive and maintain a close connection. Without knowing more about the ""complicated"" nature of your relationship, I wonder whether your boyfriend has given you reason not to trust him that makes afraid that he will find someone else. Has he cheated on you in the past and has shown romantic interest to another person that made you fear losing him?  Or, is your thought just a fear but not based on evidence? Knowing that distinction is important because if it is the latter, you may benefit from refocusing on the wonderful qualities about your partner that makes you feel good about him and the relationship rather than focusing on the unknown or uncertainty of the future. The more you focus on ""what if"" situations, the more you may feel anxious about a reality that is not accurate and make you act in ways that are insecure. However, if there is reason for you to question his fidelity, you may have to speak to your boyfriend about how to build trust in the context of a long-distance relationship. To help the conversation, you may need to consider what you may need to experience or receive as support to feel safe in the relationship to build trust. Is that you wish him to contact you regularly, or to include you more in his life, or to make a clear commitment? For many of my clients in my private practice, that may include talking to their partner often and using a variety of modalities including text, phone, and Skype. It's hard to believe in a relationship when you never talk to your partner, and it's hard to build a relationship when you don't know what's going on in your partner's life. Other times, it is Making sure they talk often to their long-distance partner so that they can participate in each others lives and to feel their presence.. Regular communication, understanding and caring is the key to sustaining any relationship, but this is especially true for long-distance ones. Dr. Virginia Chowwww.PsychologyResource.ca",relationships,trust,2,9,2218,"Question Title: How can I keep a long distance relationship going?

Question: We weren't long distance until he joined the military. I love him and I know he loves, me but it's complicated. He said he's not going to find someone else, but I'm afraid. How do I keep our relationship going?

Therapist Answer: Hello. You are asking a very good question about how to sustain a long-distance relationship. Although maintaining a long-distance relationship has its challenges, with the proper communication, commitment, and understanding, many long-distance couples are able to thrive and maintain a close connection. Without knowing more about the ""complicated"" nature of your relationship, I wonder whether your boyfriend has given you reason not to trust him that makes afraid that he will find someone else. Has he cheated on you in the past and has shown romantic interest to another person that made you fear losing him?  Or, is your thought just a fear but not based on evidence? Knowing that distinction is important because if it is the latter, you may benefit from refocusing on the wonderful qualities about your partner that makes you feel good about him and the relationship rather than focusing on the unknown or uncertainty of the future. The more you focus on ""what if"" situations, the more you may feel anxious about a reality that is not accurate and make you act in ways that are insecure. However, if there is reason for you to question his fidelity, you may have to speak to your boyfriend about how to build trust in the context of a long-distance relationship. To help the conversation, you may need to consider what you may need to experience or receive as support to feel safe in the relationship to build trust. Is that you wish him to contact you regularly, or to include you more in his life, or to make a clear commitment? For many of my clients in my private practice, that may include talking to their partner often and using a variety of modalities including text, phone, and Skype. It's hard to believe in a relationship when you never talk to your partner, and it's hard to build a relationship when you don't know what's going on in your partner's life. Other times, it is Making sure they talk often to their long-distance partner so that they can participate in each others lives and to feel their presence.. Regular communication, understanding and caring is the key to sustaining any relationship, but this is especially true for long-distance ones. Dr. Virginia Chowwww.PsychologyResource.ca"
